taxonomy,id,link,text
"General Humanities Resources///Copyright & Intellectual Property: Issues, Law, &   Services",info9001,gopher://arl.cni.org:70/11/scomm/copyright,Intellectual Property Issues (Assoc. for Research Libraries)
"General Humanities Resources///Copyright & Intellectual Property: Issues, Law, &   Services",info9027,http://www.duke.edu/~wgrobin/ethics/surflaw.html#IP,"Intellectual Property: Online Resources (Wendy Gale Robinson, U. North Carolina at Chapel Hill/Duke U.)"
"General Humanities Resources///Copyright & Intellectual Property: Issues, Law, &   Services",info9072,http://www.cwru.edu/affil/sce/IP.html,"Intellectual Property (Web site for the Society for Critical Exchange project on this topic; includes info on the conference, related publications, and links)"
"General Humanities Resources///Copyright & Intellectual Property: Issues, Law, &   Services",info9073,http://www.uspto.gov/web/offices/com/doc/ipnii/,Intellectual Property and the National Information Infrastructure (requires the freeware
"General Humanities Resources///Copyright & Intellectual Property: Issues, Law, &   Services",info9074,http://www.ipmag.com/,Intellectual Property Magazine
"General Humanities Resources///Copyright & Intellectual Property: Issues, Law, &   Services///Ann Okerson  (Sterling Library, Yale U. / Office Of Scientific And Academic   Publishing At The Assoc. Of Research Libraries)",info9090,http://www.ams.org/publications/notices/199601/okerson.html,"""Whose Article Is It Anyway? Copyright and Intellectual Property Issues for Researchers in the 90s"" (1996)"
"General Humanities Resources///Copyright & Intellectual Property: Issues, Law, &   Services///Ann Okerson  (Sterling Library, Yale U. / Office Of Scientific And Academic   Publishing At The Assoc. Of Research Libraries)",info9114,http://www.library.yale.edu/~okerson/feathers.html,"""With Feathers: Effects of Ownership on Scholarly Publishing"" (1991) (Yale U. Library)"
"General Humanities Resources///Copyright & Intellectual Property: Issues, Law, &   Services",info8956,http://www.benedict.com/fairtest.htm,"P. J. Benedict O'Mahoney, ""Fair Use Test"""
"General Humanities Resources///Copyright & Intellectual Property: Issues, Law, &   Services",info9009,http://www.clark.net/pub/rothman/telhome.html,"TeleRead (""TeleRead is a nonpartisan plan to get electronic books into American homes--through a national digital library and small, sharp-screened computers--in an era of declining literacy""; emphasis on copyright-law barriers to e-literacy)"
"General Humanities Resources///Bibliographic, Translation, & Typesetting Services///Bibliographic & Research Services",info8760,http://www.bibsocamer.org/,Bibliographical Society of America
"General Humanities Resources///Bibliographic, Translation, & Typesetting Services///Bibliographic & Research Services",info9092,http://italia.hum.utah.edu/gruppo/volta/cirt.html,"C.I.R.T. International Center for Retrieval of New, Ancient, and Rare Books from Italy (lists of newly published books) (Franco A. Volta searching service)"
"General Humanities Resources///Bibliographic, Translation, & Typesetting Services///Translation Services",info9030,http://babelfish.altavista.digital.com/,"AltaVista's Automated Translation Service (Supply a URL and the site will return a machine-translation of all text on the target-page from French, German, Italian, Portuguese, or Spanish to English, or vice versa; will also directly translate any text you supply. Results are adequate only f"
"General Humanities Resources///Bibliographic, Translation, & Typesetting Services///Translation Services",info8907,http://news.xs4all.nl/~jumanl/,Aquarius Directory of Translators and Interpreters
"General Humanities Resources///Bibliographic, Translation, & Typesetting Services///Translation Services",info8761,http://www.translate.com/,Benemann Translation Center (commercial translation services)
"General Humanities Resources///Bibliographic, Translation, & Typesetting Services///Translation Services",info9055,http://www.languagepartners.com/,"Language Partners International (commercial translation services, software, and other resources)"
"General Humanities Resources///Bibliographic, Translation, & Typesetting Services///Translation Services",info8849,http://languagesolution.com/,The Language Solution (translation service)
"General Humanities Resources///Bibliographic, Translation, & Typesetting Services///Translation Services",info23079,http://www.trustedtranslations.com/spanish_language.asp,"Spanish Language Characteristics (Trusted Translations, Inc.)"
"General Humanities Resources///Bibliographic, Translation, & Typesetting Services///Typesetting Services",info9093,http://info.ox.ac.uk/oucs/ats/,Academic Typesetting Service (Oxford U. Computing Services)
"General Humanities Resources///Text-Analysis, Bibliographic, &Amp; Writers' Software",info8850,http://www.chass.utoronto.ca:8080/cch/1001h/05bibsoft.html,Bibliographical Software (Willard McCarty / Chorus)
"General Humanities Resources///Text-Analysis, Bibliographic, &Amp; Writers' Software",info8851,http://www.ecst.csuchico.edu/~jacobsd/bib/index.html,Bibliography Software (Dana Jacobsen / Chorus)
"General Humanities Resources///Text-Analysis, Bibliographic, &Amp; Writers' Software",info9011,http://www.english.upenn.edu/~jlynch/compare.c,"""Compare"" (Jack Lynch, Rutgers U.; source code for C program designed to compare two text files using fuzzy logic to track down allusions)"
"General Humanities Resources///Text-Analysis, Bibliographic, &Amp; Writers' Software",info9115,http://www.dramatica.com/,Dramatica (storywriting software and theory) (Screenplay Systems)
"General Humanities Resources///Text-Analysis, Bibliographic, &Amp; Writers' Software",info8852,http://www-writing.berkeley.edu/chorus/eresearch/,"Electronic Research (includes info on bibliographical management programs) (John Norman, Ohio State U. / Chorus)"
"General Humanities Resources///Text-Analysis, Bibliographic, &Amp; Writers' Software",info9138,http://icg.stwing.upenn.edu/~mengwong/fsconcordance.html,"""Fsconcordance"" (Meng Weng Wong, U Penn; program for textual analysis; builds concordance from text file)"
"General Humanities Resources///Text-Analysis, Bibliographic, &Amp; Writers' Software",info9077,http://info.ox.ac.uk/ctitext/enquiry/tat01a.html,"Summar of Text Analysis Tools (Michael Fraser, CTI Textual Studies, Oxford U.)"
"General Humanities Resources///Text-Analysis, Bibliographic, &Amp; Writers' Software",info9012,http://info.ox.ac.uk/departments/humanities/chcdown.html,Oxford U. Centre for Humanities Computing Software Archive (software for humanities research)
"General Humanities Resources///Text-Analysis, Bibliographic, &Amp; Writers' Software",info9094,http://www.teleport.com/~cdeemer/ftp-software.html,Software for Writers (plain-text list of downloadable software) (Ngaire Genge)
"General Humanities Resources///Text-Analysis, Bibliographic, &Amp; Writers' Software",info9031,http://www.ecst.csuchico.edu/~jacobsd/bib/tools/index.html,Survey of Bibliographic Tools (Dana Jacobsen)
"General Humanities Resources///Text-Analysis, Bibliographic, &Amp; Writers' Software",info9116,http://www.chass.utoronto.ca:8080/cch/tact.html,"TACT (Text Analysis Computing Tools) (Centre for Computing in the Humanities, U. of Toronto)"
General Humanities Resources///Search The Web///About Searching The Web,info8776,http://www.lawhern.org/Quick.htm,"Richard A.  Lawhern,  Quick Search the Internet (guide to net-search resources written for VoS by a former professional data ""miner""; Dr. Lawhern is also available by email to help beginners learn the Internet medium)"
"General Humanities Resources///Search The Web///About Searching The Web///""Giving Something Back"" Search Help (Richard ""Red"" Lawhern's page with resources to assist in using the net as an information source)",info8820,http://www.lawhern.org,"Homepage of  ""Red"" Lawhern's Internet Search Help"
"General Humanities Resources///Search The Web///About Searching The Web///""Giving Something Back"" Search Help (Richard ""Red"" Lawhern's page with resources to assist in using the net as an information source)",info8733,http://www.lawhern.org/#People,Finding People On Line and Off
"General Humanities Resources///Search The Web///About Searching The Web///""Giving Something Back"" Search Help (Richard ""Red"" Lawhern's page with resources to assist in using the net as an information source)",info8746,http://www.lawhern.org/#Personal,Personalized Search Help (ask an expert)
General Humanities Resources///Search The Web///About Searching The Web,info8812,http://search.page1.org/,Guide to Searching the Internet (info on net searching; includes forms for submitting requests to multiple search engines) (Anadas Software & Internet Development)
General Humanities Resources///Search The Web///About Searching The Web,info8726,http://www.westciv.com.au/Etext_Pages/etext_searching.html,Internet Searching Services (annotated guide to major search engines and indexes) (Palimpsest / Western Civilization)
